gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Neoplastic	microglial_cell
IL6ST	P40189	True	IL6RB_HUMAN	IL11_receptor	CPI-CS0B41A1AAE	0.063	0.02
IL6ST	P40189	True	IL6RB_HUMAN	IL6_receptor	CPI-CS023BD53E7	0.022	0.165
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-CS0E661878B	0.19	0.004
IL6ST	P40189	True	IL6RB_HUMAN	LIFR	CPI-CS07B61574B	0.19	0.004
IL6ST	P40189	True	IL6RB_HUMAN	OSMR	CPI-CS06D50EBF8	0.078	0.001
CYP27B1	O15528	True	CP27B_HUMAN	Calcitriol_byCYP27B1	CPI-CS01DAEDE79	0.065	0.0
CEL	P19835	True	CEL_HUMAN	Cholesterol_byCEL	CPI-CS06A0713BD	0.001	0.0
CEL	P19835	True	CEL_HUMAN	Cholesterol_byCEL	CPI-CS0CDFC0C7D	0.001	0.0
DHCR24	Q15392	True	DHC24_HUMAN	Cholesterol_byDHCR24	CPI-CS0D81115C8	0.042	0.006
DHCR24	Q15392	True	DHC24_HUMAN	Cholesterol_byDHCR24	CPI-CS03D61E885	0.042	0.006
DHCR7	Q9UBM7	True	DHCR7_HUMAN	Cholesterol_byDHCR7	CPI-CS06C6527F4	0.122	0.022
DHCR7	Q9UBM7	True	DHCR7_HUMAN	Cholesterol_byDHCR7	CPI-CS0BEF10547	0.122	0.022
DHCR7	Q9UBM7	True	DHCR7_HUMAN	Desmosterol_byDHCR7	CPI-CS086D3E39F	0.122	0.022
DHCR7	Q9UBM7	True	DHCR7_HUMAN	Desmosterol_byDHCR7	CPI-CS0DC57DE37	0.122	0.022
LIPA	P38571	True	LICH_HUMAN	Cholesterol_byLIPA	CPI-CS0406B0B69	0.095	0.807
LIPA	P38571	True	LICH_HUMAN	Cholesterol_byLIPA	CPI-CS0F51152EA	0.095	0.807
SULT2A1	Q06520	True	ST2A1_HUMAN	DHEAsulfate_bySULT2A1	CPI-CS0006C277B	0.0	0.001
SULT2A1	Q06520	True	ST2A1_HUMAN	DHEAsulfate_bySULT2A1	CPI-CS04A65DD62	0.0	0.001
SULT2A1	Q06520	True	ST2A1_HUMAN	DHEAsulfate_bySULT2A1	CPI-CS0FF565F1C	0.0	0.001
SULT1A1	P50225	True	ST1A1_HUMAN	DHEAsulfate_bySULT2B	CPI-CS0412B081A	0.018	0.027
SULT1A1	P50225	True	ST1A1_HUMAN	DHEAsulfate_bySULT2B	CPI-CS0D89E7C19	0.018	0.027
SULT1A1	P50225	True	ST1A1_HUMAN	DHEAsulfate_bySULT2B	CPI-CS099F73A95	0.018	0.027
UBASH3B	Q8TF42	True	UBS3B_HUMAN	Dehydroepiandrosterone_bySTS	CPI-CS0259A0EB4	0.027	0.048
UBASH3B	Q8TF42	True	UBS3B_HUMAN	Dehydroepiandrosterone_bySTS	CPI-CS05760BB78	0.027	0.048
UBASH3B	Q8TF42	True	UBS3B_HUMAN	Dehydroepiandrosterone_bySTS	CPI-CS09B8977D7	0.027	0.048
SRD5A1	P18405	True	S5A1_HUMAN	Dihydrotestosterone_bySRD5A1	CPI-CS0EC7F7C75	0.071	0.022
SRD5A3	Q9H8P0	True	PORED_HUMAN	Dihydrotestosterone_bySRD5A3	CPI-CS039E9FE7F	0.068	0.098
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS09918B680	0.002	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS043102EAA	0.002	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS0AB9AD0C3	0.002	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS07947C107	0.002	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS0A5499A2C	0.002	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS05F96EA59	0.002	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0669F64A4	0.004	0.043
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS029C8858F	0.004	0.043
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0B87D36A1	0.004	0.043
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0DAC88EFA	0.004	0.043
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0EF401B5F	0.032	0.003
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0168A25C9	0.032	0.003
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0A04F7238	0.032	0.003
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0B08AEA2D	0.032	0.003
RYK	P34925	True	RYK_HUMAN	FDZ8_RYK	CPI-CS04A96900E	0.011	0.002
RYK	P34925	True	RYK_HUMAN	FDZ8_RYK	CPI-CS0DC43F5B8	0.011	0.002
FZD8	Q9H461	True	FZD8_HUMAN	FDZ8_RYK	CPI-CS04A96900E	0.011	0.002
FZD8	Q9H461	True	FZD8_HUMAN	FDZ8_RYK	CPI-CS0DC43F5B8	0.011	0.002
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-CS03B3DCBA3	0.011	0.001
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-CS0DB2153A6	0.011	0.001
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-CS0CF5A502A	0.011	0.001
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-CS08B0C4086	0.011	0.001
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-CS09AF6EAE2	0.011	0.001
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-CS07C7FE1E6	0.011	0.001
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-CS0534F02DF	0.011	0.001
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-CS02C36592B	0.011	0.001
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-CS023DB57C8	0.011	0.001
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-CS0E7FD3233	0.011	0.001
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-CS084A7C9BE	0.011	0.001
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-CS00A19B676	0.011	0.001
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-CS000A36A67	0.011	0.002
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-CS0AE8152FD	0.011	0.002
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-CS0F983512F	0.011	0.002
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-CS04B8D01CF	0.011	0.002
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-CS08643D43B	0.011	0.002
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-CS0580F59AA	0.011	0.002
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-CS0CFE5516F	0.011	0.002
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-CS044E2BF6D	0.011	0.002
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-CS024EB9593	0.011	0.002
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-CS0420BF1AD	0.011	0.002
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-CS0D956B26D	0.011	0.002
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-CS014F1F730	0.011	0.002
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP6	CPI-CS0DA23193F	0.011	0.002
FLT1	P17948	True	VGFR1_HUMAN	FLT1_complex	CPI-CS086E88801	0.003	0.0
FLT1	P17948	True	VGFR1_HUMAN	FLT1_complex	CPI-CS0E0B6C700	0.003	0.0
FLT1	P17948	True	VGFR1_HUMAN	FLT1_complex	CPI-CS0C0193ABB	0.003	0.0
KDR	P35968	True	VGFR2_HUMAN	FLT1_complex	CPI-CS086E88801	0.003	0.0
KDR	P35968	True	VGFR2_HUMAN	FLT1_complex	CPI-CS0E0B6C700	0.003	0.0
KDR	P35968	True	VGFR2_HUMAN	FLT1_complex	CPI-CS0C0193ABB	0.003	0.0
KDR	P35968	True	VGFR2_HUMAN	PlexinA1_complex1	CPI-CS0C57A3081	0.004	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-CS0003C70E9	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-CS0B031BE95	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-CS0A527731D	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-CS0D1E4E6C2	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-CS0A63FEF59	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-CS00E8E68AA	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-CS06BD08CC7	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-CS07AFD4EEE	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-CS07C041B69	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-CS0FC4EF8DD	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD10_LRP5	CPI-CS07C91771E	0.0	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-CS0481C1F9A	0.036	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-CS07545410E	0.036	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-CS041DB789A	0.036	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-CS0CD56A2CC	0.036	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-CS093B9AF93	0.036	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-CS044C72075	0.036	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-CS08A2C42C8	0.036	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-CS07135653F	0.036	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-CS0054A1D8F	0.036	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-CS0E97FB627	0.036	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-CS0711601F5	0.036	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-CS0372FC240	0.013	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-CS0DF112C1C	0.013	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-CS00529A443	0.013	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-CS09C6CE302	0.013	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-CS0B5273C72	0.013	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-CS0483ECD06	0.013	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-CS0639A2C96	0.013	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-CS057093E9E	0.013	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-CS0E68F5752	0.013	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-CS0798E7707	0.013	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-CS08BFBF46D	0.013	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-CS02643715E	0.039	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-CS0DCC20D87	0.039	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-CS03025232D	0.039	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-CS0E6007E1E	0.039	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-CS0A94347F7	0.039	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-CS0A7409D74	0.039	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-CS012C395FB	0.039	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-CS0D38CFA9D	0.039	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-CS0B52EC069	0.039	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-CS0CDD4E649	0.039	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-CS056A2EEC7	0.039	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-CS03D573715	0.005	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-CS0B0D7EFFD	0.005	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-CS03524A330	0.005	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-CS08FF72B3A	0.005	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-CS0864EE3DE	0.005	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-CS00EE75FE1	0.005	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-CS0A3B15C33	0.005	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-CS0AF87C2AB	0.005	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-CS03BC3B437	0.005	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-CS0E63C18DF	0.005	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-CS02127BCCA	0.005	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-CS0EFD8682E	0.005	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-CS08A2EA5F7	0.029	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-CS026456D1C	0.029	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-CS05FB0A7F1	0.029	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-CS02B318AF4	0.029	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-CS035E6950E	0.029	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-CS0CD3AB1EE	0.029	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-CS0306D4D86	0.029	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-CS0722E870D	0.029	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-CS07AD29D6C	0.029	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-CS0E193F054	0.029	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-CS00AE5010A	0.029	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-CS08BD41C01	0.029	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-CS04C0033E6	0.027	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-CS0890B81F6	0.027	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-CS008DA70F3	0.027	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-CS044358A94	0.027	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-CS0C4B40F75	0.027	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-CS0C93912BC	0.027	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-CS0EFD1729B	0.027	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-CS0F96B32B8	0.027	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-CS0FB43E17E	0.027	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-CS0252398E9	0.027	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-CS01377664E	0.027	0.0
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-CS0507A53BC	0.039	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-CS04EF7616F	0.039	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-CS00D2EE99D	0.039	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-CS0F8EF2F56	0.039	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-CS08F2F1471	0.039	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-CS01C2D7CF3	0.039	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-CS035CDF184	0.039	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-CS011A5A5AB	0.039	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-CS0CA549059	0.039	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-CS066C7EA9C	0.039	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-CS069C5C656	0.039	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-CS0B03558D5	0.039	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-CS03B3DCBA3	0.011	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-CS0DB2153A6	0.011	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-CS0CF5A502A	0.011	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-CS08B0C4086	0.011	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-CS09AF6EAE2	0.011	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-CS07C7FE1E6	0.011	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-CS0534F02DF	0.011	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-CS02C36592B	0.011	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-CS023DB57C8	0.011	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-CS0E7FD3233	0.011	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-CS084A7C9BE	0.011	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-CS00A19B676	0.011	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-CS0FE6AA4D0	0.006	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-CS0782E09E8	0.006	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-CS008F67A0E	0.006	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-CS0F1D971DE	0.006	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-CS0244B7A6E	0.006	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-CS09B942EAA	0.006	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-CS02E7B3383	0.006	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-CS01A382EA4	0.006	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-CS0B512D5C5	0.006	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-CS0702C5FFF	0.006	0.001
LRP5	O75197	True	LRP5_HUMAN	FZD9_LRP5	CPI-CS072025B4D	0.006	0.001
FZD10	Q9ULW2	True	FZD10_HUMAN	FZD10_LRP5	CPI-CS0003C70E9	0.0	0.0
FZD10	Q9ULW2	True	FZD10_HUMAN	FZD10_LRP5	CPI-CS0B031BE95	0.0	0.0
FZD10	Q9ULW2	True	FZD10_HUMAN	FZD10_LRP5	CPI-CS0A527731D	0.0	0.0
FZD10	Q9ULW2	True	FZD10_HUMAN	FZD10_LRP5	CPI-CS0D1E4E6C2	0.0	0.0
FZD10	Q9ULW2	True	FZD10_HUMAN	FZD10_LRP5	CPI-CS0A63FEF59	0.0	0.0
FZD10	Q9ULW2	True	FZD10_HUMAN	FZD10_LRP5	CPI-CS00E8E68AA	0.0	0.0
FZD10	Q9ULW2	True	FZD10_HUMAN	FZD10_LRP5	CPI-CS06BD08CC7	0.0	0.0
FZD10	Q9ULW2	True	FZD10_HUMAN	FZD10_LRP5	CPI-CS07AFD4EEE	0.0	0.0
FZD10	Q9ULW2	True	FZD10_HUMAN	FZD10_LRP5	CPI-CS07C041B69	0.0	0.0
FZD10	Q9ULW2	True	FZD10_HUMAN	FZD10_LRP5	CPI-CS0FC4EF8DD	0.0	0.0
FZD10	Q9ULW2	True	FZD10_HUMAN	FZD10_LRP5	CPI-CS07C91771E	0.0	0.0
FZD10	Q9ULW2	True	FZD10_HUMAN	FZD10_LRP6	CPI-CS0E9CB1664	0.0	0.0
FZD10	Q9ULW2	True	FZD10_HUMAN	FZD10_LRP6	CPI-CS0B00A632D	0.0	0.0
FZD10	Q9ULW2	True	FZD10_HUMAN	FZD10_LRP6	CPI-CS0B3F661F1	0.0	0.0
FZD10	Q9ULW2	True	FZD10_HUMAN	FZD10_LRP6	CPI-CS0E310104C	0.0	0.0
FZD10	Q9ULW2	True	FZD10_HUMAN	FZD10_LRP6	CPI-CS05C98A8D6	0.0	0.0
FZD10	Q9ULW2	True	FZD10_HUMAN	FZD10_LRP6	CPI-CS0EB060BA3	0.0	0.0
FZD10	Q9ULW2	True	FZD10_HUMAN	FZD10_LRP6	CPI-CS01FAD232C	0.0	0.0
FZD10	Q9ULW2	True	FZD10_HUMAN	FZD10_LRP6	CPI-CS08DE07AC9	0.0	0.0
FZD10	Q9ULW2	True	FZD10_HUMAN	FZD10_LRP6	CPI-CS0F9D292EC	0.0	0.0
FZD10	Q9ULW2	True	FZD10_HUMAN	FZD10_LRP6	CPI-CS0F27DF509	0.0	0.0
FZD10	Q9ULW2	True	FZD10_HUMAN	FZD10_LRP6	CPI-CS099B83C18	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD10_LRP6	CPI-CS0E9CB1664	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD10_LRP6	CPI-CS0B00A632D	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD10_LRP6	CPI-CS0B3F661F1	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD10_LRP6	CPI-CS0E310104C	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD10_LRP6	CPI-CS05C98A8D6	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD10_LRP6	CPI-CS0EB060BA3	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD10_LRP6	CPI-CS01FAD232C	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD10_LRP6	CPI-CS08DE07AC9	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD10_LRP6	CPI-CS0F9D292EC	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD10_LRP6	CPI-CS0F27DF509	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD10_LRP6	CPI-CS099B83C18	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-CS0F29C6285	0.036	0.013
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-CS01D8707DF	0.036	0.013
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-CS0113A05E1	0.036	0.013
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-CS07B775F8D	0.036	0.013
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-CS0C050DC99	0.036	0.013
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-CS04F856260	0.036	0.013
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-CS064EF7C8D	0.036	0.013
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-CS0CF3656D2	0.036	0.013
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-CS0BCEC27D8	0.036	0.013
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-CS034FCACC9	0.036	0.013
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-CS0009D06D0	0.036	0.013
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-CS031A2034E	0.013	0.013
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-CS0FCBFAE02	0.013	0.013
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-CS09FB07CB1	0.013	0.013
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-CS09572EF0C	0.013	0.013
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-CS0DB31673B	0.013	0.013
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-CS0E9D2EC7B	0.013	0.013
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-CS0AF09AF14	0.013	0.013
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-CS0B92EA5EA	0.013	0.013
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-CS0F53060BB	0.013	0.013
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-CS01E9D00D4	0.013	0.013
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-CS06AA33194	0.013	0.013
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-CS00F8E8AC0	0.107	0.006
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-CS090834433	0.107	0.006
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-CS0F06108D6	0.107	0.006
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-CS0BF2D6216	0.107	0.006
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-CS02B24ACED	0.107	0.006
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-CS081ABF0EB	0.107	0.006
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-CS067ECB5FE	0.107	0.006
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-CS039773901	0.107	0.006
